"Store","Date","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","IsHoliday"
5,"12/11/2010",62.37,2.728,,,,,,212.5604113,6.768,FALSE
1,"12/11/2010",59.61,2.728,,,,,,212.0039440,7.838,FALSE
21,"12/11/2010",60.95,2.728,,,,,,211.6608975,8.163,FALSE
36,"12/11/2010",61.97,2.705,,,,,,210.7667944,8.476,FALSE
15,"12/11/2010",39.63,3.065,,,,,,132.9783226,8.067,FALSE
14,"12/11/2010",46.14,2.931,,,,,,182.9916129,8.724,FALSE
43,"12/11/2010",59.98,2.728,,,,,,203.9185484,10.210,FALSE
8,"12/11/2010",54.89,2.728,,,,,,215.3721000,6.433,FALSE
35,"12/11/2010",45.90,2.931,,,,,,136.8349032,8.763,FALSE
22,"12/11/2010",44.42,2.961,,,,,,136.8349032,8.572,FALSE
2,"12/11/2010",59.69,2.728,,,,,,211.6608975,8.163,FALSE
25,"12/11/2010",40.68,2.931,,,,,,205.2098614,7.484,FALSE
17,"12/11/2010",36.32,2.831,,,,,,126.5461613,6.885,FALSE
39,"12/11/2010",62.21,2.728,,,,,,210.7667944,8.476,FALSE
11,"12/11/2010",63.74,2.728,,,,,,215.3256258,7.564,FALSE
10,"12/11/2010",61.24,3.130,,,,,,126.5461613,9.003,FALSE
6,"19/11/2010",52.99,2.771,,,,,,213.4107412,7.007,FALSE
24,"19/11/2010",45.63,3.138,,,,,,132.9172000,8.275,FALSE
13,"19/11/2010",42.00,2.842,,,,,,126.6072000,7.795,FALSE
16,"19/11/2010",27.26,2.758,,,,,,191.0312172,6.986,FALSE
29,"19/11/2010",48.62,3.030,,,,,,132.9172000,10.524,FALSE
45,"19/11/2010",50.02,3.000,,,,,,182.8989385,8.724,FALSE
41,"19/11/2010",31.34,2.758,,,,,,191.0312172,7.508,FALSE
30,"19/11/2010",51.71,2.771,,,,,,211.5470304,8.163,FALSE
42,"19/11/2010",58.83,3.047,,,,,,126.6072000,9.003,FALSE
38,"19/11/2010",58.18,3.161,,,,,,126.6072000,14.313,FALSE
3,"19/11/2010",57.72,2.771,,,,,,215.2074519,7.564,FALSE
40,"19/11/2010",40.52,3.030,,,,,,132.9172000,5.287,FALSE
32,"19/11/2010",36.24,2.758,,,,,,191.0312172,9.137,FALSE
34,"19/11/2010",40.93,2.780,,,,,,126.6072000,10.210,FALSE
26,"19/11/2010",36.73,3.030,,,,,,132.9172000,8.149,FALSE
18,"19/11/2010",45.26,3.030,,,,,,132.9172000,9.331,FALSE
12,"19/11/2010",58.18,3.161,,,,,,126.6072000,14.313,FALSE
23,"19/11/2010",41.66,3.030,,,,,,132.9172000,5.287,FALSE
37,"19/11/2010",56.73,2.771,,,,,,210.6542900,8.476,FALSE
20,"19/11/2010",45.88,3.000,,,,,,205.0992811,7.484,FALSE
19,"19/11/2010",44.22,3.138,,,,,,132.9172000,8.067,FALSE
31,"19/11/2010",51.71,2.771,,,,,,211.5470304,8.163,FALSE
9,"19/11/2010",49.96,2.771,,,,,,215.4372854,6.560,FALSE
4,"19/11/2010",48.05,2.780,,,,,,126.6072000,7.127,FALSE
28,"19/11/2010",58.18,3.161,,,,,,126.6072000,14.313,FALSE
5,"19/11/2010",52.52,2.771,,,,,,212.4454870,6.768,FALSE
1,"19/11/2010",51.41,2.771,,,,,,211.8896737,7.838,FALSE
21,"19/11/2010",51.71,2.771,,,,,,211.5470304,8.163,FALSE
36,"19/11/2010",56.73,2.741,,,,,,210.6542900,8.476,FALSE
15,"19/11/2010",44.10,3.138,,,,,,132.9172000,8.067,FALSE
14,"19/11/2010",50.02,3.000,,,,,,182.8989385,8.724,FALSE
43,"19/11/2010",54.96,2.771,,,,,,203.8191286,10.210,FALSE
8,"19/11/2010",43.86,2.771,,,,,,215.2538714,6.433,FALSE
35,"19/11/2010",50.81,3.000,,,,,,136.7715714,8.763,FALSE
22,"19/11/2010",48.62,3.030,,,,,,136.7715714,8.572,FALSE
2,"19/11/2010",50.81,2.771,,,,,,211.5470304,8.163,FALSE
25,"19/11/2010",42.72,3.000,,,,,,205.0992811,7.484,FALSE
17,"19/11/2010",36.31,2.842,,,,,,126.6072000,6.885,FALSE
39,"19/11/2010",55.50,2.771,,,,,,210.6542900,8.476,FALSE
11,"19/11/2010",58.63,2.771,,,,,,215.2074519,7.564,FALSE
10,"19/11/2010",58.83,3.047,,,,,,126.6072000,9.003,FALSE
6,"26/11/2010",65.79,2.735,,,,,,213.2672961,7.007,TRUE
24,"26/11/2010",41.92,3.186,,,,,,132.8369333,8.275,TRUE
13,"26/11/2010",28.22,2.830,,,,,,126.6692667,7.795,TRUE
16,"26/11/2010",23.46,2.742,,,,,,191.0121805,6.986,TRUE
29,"26/11/2010",44.61,3.070,,,,,,132.8369333,10.524,TRUE
45,"26/11/2010",46.15,3.039,,,,,,182.7832769,8.724,TRUE
41,"26/11/2010",25.30,2.742,,,,,,191.0121805,7.508,TRUE
30,"26/11/2010",62.96,2.735,,,,,,211.4062867,8.163,TRUE
42,"26/11/2010",55.33,3.162,,,,,,126.6692667,9.003,TRUE
38,"26/11/2010",47.66,3.162,,,,,,126.6692667,14.313,TRUE
3,"26/11/2010",68.71,2.735,,,,,,215.0614025,7.564,TRUE
40,"26/11/2010",32.94,3.070,,,,,,132.8369333,5.287,TRUE
32,"26/11/2010",29.97,2.742,,,,,,191.0121805,9.137,TRUE
34,"26/11/2010",41.13,2.752,,,,,,126.6692667,10.210,TRUE
26,"26/11/2010",28.11,3.070,,,,,,132.8369333,8.149,TRUE
18,"26/11/2010",40.81,3.070,,,,,,132.8369333,9.331,TRUE
12,"26/11/2010",47.66,3.162,,,,,,126.6692667,14.313,TRUE
23,"26/11/2010",34.95,3.070,,,,,,132.8369333,5.287,TRUE
37,"26/11/2010",67.73,2.735,,,,,,210.5152765,8.476,TRUE
20,"26/11/2010",46.66,3.039,,,,,,204.9621000,7.484,TRUE
19,"26/11/2010",42.62,3.186,,,,,,132.8369333,8.067,TRUE
31,"26/11/2010",62.96,2.735,,,,,,211.4062867,8.163,TRUE
9,"26/11/2010",60.18,2.735,,,,,,215.2909028,6.560,TRUE
4,"26/11/2010",48.08,2.752,,,,,,126.6692667,7.127,TRUE
28,"26/11/2010",47.66,3.162,,,,,,126.6692667,14.313,TRUE
5,"26/11/2010",66.15,2.735,,,,,,212.3034410,6.768,TRUE
1,"26/11/2010",64.52,2.735,,,,,,211.7484333,7.838,TRUE
21,"26/11/2010",62.96,2.735,,,,,,211.4062867,8.163,TRUE
36,"26/11/2010",67.73,2.725,,,,,,210.5152765,8.476,TRUE
15,"26/11/2010",40.71,3.186,,,,,,132.8369333,8.067,TRUE
14,"26/11/2010",46.15,3.039,,,,,,182.7832769,8.724,TRUE
43,"26/11/2010",54.76,2.735,,,,,,203.6952786,10.210,TRUE
8,"26/11/2010",51.07,2.735,,,,,,215.1077548,6.433,TRUE
35,"26/11/2010",46.67,3.039,,,,,,136.6895714,8.763,TRUE
22,"26/11/2010",44.61,3.070,,,,,,136.6895714,8.572,TRUE
2,"26/11/2010",62.98,2.735,,,,,,211.4062867,8.163,TRUE
25,"26/11/2010",43.43,3.039,,,,,,204.9621000,7.484,TRUE
17,"26/11/2010",19.03,2.830,,,,,,126.6692667,6.885,TRUE
39,"26/11/2010",67.75,2.735,,,,,,210.5152765,8.476,TRUE
11,"26/11/2010",69.90,2.735,,,,,,215.0614025,7.564,TRUE
10,"26/11/2010",55.33,3.162,,,,,,126.6692667,9.003,TRUE
6,"03/12/2010",52.30,2.708,,,,,,213.1238510,7.007,FALSE
24,"03/12/2010",37.08,3.200,,,,,,132.7566667,8.275,FALSE
13,"03/12/2010",25.80,2.812,,,,,,126.7313333,7.795,FALSE
16,"03/12/2010",23.68,2.712,,,,,,190.9931437,6.986,FALSE
29,"03/12/2010",39.42,3.065,,,,,,132.7566667,10.524,FALSE
45,"03/12/2010",40.93,3.046,,,,,,182.6676154,8.724,FALSE
41,"03/12/2010",33.00,2.712,,,,,,190.9931437,7.508,FALSE
30,"03/12/2010",50.43,2.708,,,,,,211.2655430,8.163,FALSE
42,"03/12/2010",51.17,3.041,,,,,,126.7313333,9.003,FALSE
38,"03/12/2010",43.33,3.041,,,,,,126.7313333,14.313,FALSE
3,"03/12/2010",53.76,2.708,,,,,,214.9153531,7.564,FALSE
40,"03/12/2010",33.60,3.065,,,,,,132.7566667,5.287,FALSE
32,"03/12/2010",35.18,2.712,,,,,,190.9931437,9.137,FALSE
34,"03/12/2010",34.70,2.727,,,,,,126.7313333,10.210,FALSE
26,"03/12/2010",27.73,3.065,,,,,,132.7566667,8.149,FALSE
18,"03/12/2010",37.09,3.065,,,,,,132.7566667,9.331,FALSE
12,"03/12/2010",43.33,3.041,,,,,,126.7313333,14.313,FALSE
23,"03/12/2010",34.30,3.065,,,,,,132.7566667,5.287,FALSE
37,"03/12/2010",54.44,2.708,,,,,,210.3762630,8.476,FALSE
20,"03/12/2010",35.47,3.046,,,,,,204.8249189,7.484,FALSE
19,"03/12/2010",36.64,3.200,,,,,,132.7566667,8.067,FALSE
31,"03/12/2010",50.43,2.708,,,,,,211.2655430,8.163,FALSE
9,"03/12/2010",49.89,2.708,,,,,,215.1445203,6.560,FALSE
4,"03/12/2010",46.40,2.727,,,,,,126.7313333,7.127,FALSE
28,"03/12/2010",43.33,3.041,,,,,,126.7313333,14.313,FALSE
5,"03/12/2010",51.31,2.708,,,,,,212.1613951,6.768,FALSE
1,"03/12/2010",49.27,2.708,,,,,,211.6071930,7.838,FALSE
21,"03/12/2010",50.43,2.708,,,,,,211.2655430,8.163,FALSE
36,"03/12/2010",54.44,2.694,,,,,,210.3762630,8.476,FALSE
15,"03/12/2010",36.00,3.200,,,,,,132.7566667,8.067,FALSE
14,"03/12/2010",40.93,3.046,,,,,,182.6676154,8.724,FALSE
43,"03/12/2010",44.56,2.708,,,,,,203.5714286,10.210,FALSE
8,"03/12/2010",42.85,2.708,,,,,,214.9616381,6.433,FALSE
35,"03/12/2010",41.81,3.046,,,,,,136.6075714,8.763,FALSE
22,"03/12/2010",39.42,3.065,,,,,,136.6075714,8.572,FALSE
2,"03/12/2010",49.33,2.708,,,,,,211.2655430,8.163,FALSE
25,"03/12/2010",32.41,3.046,,,,,,204.8249189,7.484,FALSE
17,"03/12/2010",22.47,2.812,,,,,,126.7313333,6.885,FALSE
39,"03/12/2010",53.55,2.708,,,,,,210.3762630,8.476,FALSE
11,"03/12/2010",55.90,2.708,,,,,,214.9153531,7.564,FALSE
10,"03/12/2010",51.17,3.041,,,,,,126.7313333,9.003,FALSE
6,"10/12/2010",48.46,2.843,,,,,,212.9804059,7.007,FALSE
24,"10/12/2010",27.11,3.255,,,,,,132.6764000,8.275,FALSE
13,"10/12/2010",36.78,2.817,,,,,,126.7934000,7.795,FALSE
16,"10/12/2010",32.02,2.728,,,,,,190.9741069,6.986,FALSE
29,"10/12/2010",28.43,3.132,,,,,,132.6764000,10.524,FALSE
45,"10/12/2010",30.54,3.109,,,,,,182.5519538,8.724,FALSE
41,"10/12/2010",33.90,2.728,,,,,,190.9741069,7.508,FALSE
30,"10/12/2010",46.35,2.843,,,,,,211.1247993,8.163,FALSE
42,"10/12/2010",60.51,3.091,,,,,,126.7934000,9.003,FALSE
38,"10/12/2010",50.01,3.203,,,,,,126.7934000,14.313,FALSE
3,"10/12/2010",51.13,2.843,,,,,,214.7693037,7.564,FALSE
40,"10/12/2010",21.64,3.132,,,,,,132.6764000,5.287,FALSE
32,"10/12/2010",36.62,2.728,,,,,,190.9741069,9.137,FALSE
34,"10/12/2010",41.93,2.860,,,,,,126.7934000,10.210,FALSE
26,"10/12/2010",16.60,3.132,,,,,,132.6764000,8.149,FALSE
18,"10/12/2010",25.64,3.132,,,,,,132.6764000,9.331,FALSE
12,"10/12/2010",50.01,3.203,,,,,,126.7934000,14.313,FALSE
23,"10/12/2010",20.12,3.132,,,,,,132.6764000,5.287,FALSE
37,"10/12/2010",51.83,2.843,,,,,,210.2372494,8.476,FALSE
20,"10/12/2010",24.27,3.109,,,,,,204.6877378,7.484,FALSE
19,"10/12/2010",25.12,3.255,,,,,,132.6764000,8.067,FALSE
31,"10/12/2010",46.35,2.843,,,,,,211.1247993,8.163,FALSE
9,"10/12/2010",46.10,2.843,,,,,,214.9981378,6.560,FALSE
4,"10/12/2010",42.40,2.860,,,,,,126.7934000,7.127,FALSE
28,"10/12/2010",50.01,3.203,,,,,,126.7934000,14.313,FALSE
5,"10/12/2010",48.27,2.843,,,,,,212.0193491,6.768,FALSE
1,"10/12/2010",46.33,2.843,,,,,,211.4659526,7.838,FALSE
21,"10/12/2010",46.35,2.843,,,,,,211.1247993,8.163,FALSE
36,"10/12/2010",51.83,2.813,,,,,,210.2372494,8.476,FALSE
15,"10/12/2010",23.97,3.255,,,,,,132.6764000,8.067,FALSE
14,"10/12/2010",30.54,3.109,,,,,,182.5519538,8.724,FALSE
43,"10/12/2010",52.52,2.843,,,,,,203.4475786,10.210,FALSE
8,"10/12/2010",42.47,2.843,,,,,,214.8155214,6.433,FALSE
35,"10/12/2010",30.83,3.109,,,,,,136.5255714,8.763,FALSE
22,"10/12/2010",28.43,3.132,,,,,,136.5255714,8.572,FALSE
2,"10/12/2010",45.50,2.843,,,,,,211.1247993,8.163,FALSE
25,"10/12/2010",22.65,3.109,,,,,,204.6877378,7.484,FALSE
17,"10/12/2010",31.64,2.817,,,,,,126.7934000,6.885,FALSE
39,"10/12/2010",50.81,2.843,,,,,,210.2372494,8.476,FALSE
11,"10/12/2010",53.33,2.843,,,,,,214.7693037,7.564,FALSE
10,"10/12/2010",60.51,3.091,,,,,,126.7934000,9.003,FALSE
6,"17/12/2010",52.24,2.869,,,,,,212.9180490,7.007,FALSE
24,"17/12/2010",27.99,3.301,,,,,,132.6804516,8.275,FALSE
13,"17/12/2010",35.21,2.842,,,,,,126.8794839,7.795,FALSE
16,"17/12/2010",26.01,2.778,,,,,,191.0303376,6.986,FALSE
29,"17/12/2010",30.46,3.139,,,,,,132.6804516,10.524,FALSE
45,"17/12/2010",30.51,3.140,,,,,,182.5177320,8.724,FALSE
41,"17/12/2010",31.51,2.778,,,,,,191.0303376,7.508,FALSE
30,"17/12/2010",48.63,2.869,,,,,,211.0645458,8.163,FALSE
42,"17/12/2010",59.15,3.125,,,,,,126.8794839,9.003,FALSE
38,"17/12/2010",52.77,3.236,,,,,,126.8794839,14.313,FALSE
3,"17/12/2010",52.20,2.869,,,,,,214.7049190,7.564,FALSE
40,"17/12/2010",23.01,3.139,,,,,,132.6804516,5.287,FALSE
32,"17/12/2010",36.07,2.778,,,,,,191.0303376,9.137,FALSE
34,"17/12/2010",42.64,2.884,,,,,,126.8794839,10.210,FALSE
26,"17/12/2010",20.61,3.139,,,,,,132.6804516,8.149,FALSE
18,"17/12/2010",27.40,3.139,,,,,,132.6804516,9.331,FALSE
12,"17/12/2010",52.77,3.236,,,,,,126.8794839,14.313,FALSE
23,"17/12/2010",23.05,3.139,,,,,,132.6804516,5.287,FALSE
37,"17/12/2010",56.73,2.869,,,,,,210.1787224,8.476,FALSE
20,"17/12/2010",24.07,3.140,,,,,,204.6321194,7.484,FALSE
19,"17/12/2010",26.83,3.301,,,,,,132.6804516,8.067,FALSE
31,"17/12/2010",48.63,2.869,,,,,,211.0645458,8.163,FALSE
9,"17/12/2010",49.70,2.869,,,,,,214.9334937,6.560,FALSE
4,"17/12/2010",46.57,2.884,,,,,,126.8794839,7.127,FALSE
28,"17/12/2010",52.77,3.236,,,,,,126.8794839,14.313,FALSE
5,"17/12/2010",51.61,2.869,,,,,,211.9580815,6.768,FALSE
1,"17/12/2010",49.84,2.869,,,,,,211.4053124,7.838,FALSE
21,"17/12/2010",48.63,2.869,,,,,,211.0645458,8.163,FALSE
36,"17/12/2010",56.73,2.852,,,,,,210.1787224,8.476,FALSE
15,"17/12/2010",25.30,3.301,,,,,,132.6804516,8.067,FALSE
14,"17/12/2010",30.51,3.140,,,,,,182.5177320,8.724,FALSE
43,"17/12/2010",56.51,2.869,,,,,,203.3996521,10.210,FALSE
8,"17/12/2010",45.03,2.869,,,,,,214.7510843,6.433,FALSE
35,"17/12/2010",31.62,3.140,,,,,,136.5292811,8.763,FALSE
22,"17/12/2010",30.46,3.139,,,,,,136.5292811,8.572,FALSE
2,"17/12/2010",47.55,2.869,,,,,,211.0645458,8.163,FALSE
25,"17/12/2010",21.60,3.140,,,,,,204.6321194,7.484,FALSE
17,"17/12/2010",25.13,2.842,,,,,,126.8794839,6.885,FALSE
39,"17/12/2010",55.31,2.869,,,,,,210.1787224,8.476,FALSE
11,"17/12/2010",54.63,2.869,,,,,,214.7049190,7.564,FALSE
10,"17/12/2010",59.15,3.125,,,,,,126.8794839,9.003,FALSE
6,"24/12/2010",55.07,2.886,,,,,,212.9165082,7.007,FALSE
24,"24/12/2010",27.74,3.309,,,,,,132.7477419,8.275,FALSE
13,"24/12/2010",34.90,2.846,,,,,,126.9835806,7.795,FALSE
16,"24/12/2010",32.46,2.781,,,,,,191.1430189,6.986,FALSE
29,"24/12/2010",29.76,3.150,,,,,,132.7477419,10.524,FALSE
45,"24/12/2010",30.59,3.141,,,,,,182.5445900,8.724,FALSE
41,"24/12/2010",29.81,2.781,,,,,,191.1430189,7.508,FALSE
30,"24/12/2010",51.29,2.886,,,,,,211.0646599,8.163,FALSE
42,"24/12/2010",57.06,3.236,,,,,,126.9835806,9.003,FALSE
38,"24/12/2010",52.02,3.236,,,,,,126.9835806,14.313,FALSE
3,"24/12/2010",57.16,2.886,,,,,,214.7017828,7.564,FALSE
40,"24/12/2010",24.18,3.150,,,,,,132.7477419,5.287,FALSE
32,"24/12/2010",30.72,2.781,,,,,,191.1430189,9.137,FALSE
34,"24/12/2010",42.74,2.887,,,,,,126.9835806,10.210,FALSE
26,"24/12/2010",21.81,3.150,,,,,,132.7477419,8.149,FALSE
18,"24/12/2010",28.16,3.150,,,,,,132.7477419,9.331,FALSE
12,"24/12/2010",52.02,3.236,,,,,,126.9835806,14.313,FALSE
23,"24/12/2010",22.96,3.150,,,,,,132.7477419,5.287,FALSE
37,"24/12/2010",59.10,2.886,,,,,,210.1805602,8.476,FALSE
20,"24/12/2010",25.17,3.141,,,,,,204.6376731,7.484,FALSE
19,"24/12/2010",26.05,3.309,,,,,,132.7477419,8.067,FALSE
31,"24/12/2010",51.29,2.886,,,,,,211.0646599,8.163,FALSE
9,"24/12/2010",50.93,2.886,,,,,,214.9301534,6.560,FALSE
4,"24/12/2010",43.21,2.887,,,,,,126.9835806,7.127,FALSE
28,"24/12/2010",52.02,3.236,,,,,,126.9835806,14.313,FALSE
5,"24/12/2010",55.01,2.886,,,,,,211.9573978,6.768,FALSE
1,"24/12/2010",52.33,2.886,,,,,,211.4051222,7.838,FALSE
21,"24/12/2010",51.29,2.886,,,,,,211.0646599,8.163,FALSE
36,"24/12/2010",59.10,2.863,,,,,,210.1805602,8.476,FALSE
15,"24/12/2010",25.07,3.309,,,,,,132.7477419,8.067,FALSE
14,"24/12/2010",30.59,3.141,,,,,,182.5445900,8.724,FALSE
43,"24/12/2010",57.15,2.886,,,,,,203.4086682,10.210,FALSE
8,"24/12/2010",45.67,2.886,,,,,,214.7479069,6.433,FALSE
35,"24/12/2010",31.34,3.141,,,,,,136.5972730,8.763,FALSE
22,"24/12/2010",29.76,3.150,,,,,,136.5972730,8.572,FALSE
2,"24/12/2010",49.97,2.886,,,,,,211.0646599,8.163,FALSE
25,"24/12/2010",22.94,3.141,,,,,,204.6376731,7.484,FALSE
17,"24/12/2010",26.58,2.846,,,,,,126.9835806,6.885,FALSE
39,"24/12/2010",58.86,2.886,,,,,,210.1805602,8.476,FALSE
11,"24/12/2010",59.33,2.886,,,,,,214.7017828,7.564,FALSE
10,"24/12/2010",57.06,3.236,,,,,,126.9835806,9.003,FALSE
6,"31/12/2010",49.14,2.943,,,,,,212.9149674,7.007,TRUE
24,"31/12/2010",25.90,3.336,,,,,,132.8150323,8.275,TRUE
13,"31/12/2010",26.79,2.868,,,,,,127.0876774,7.795,TRUE
16,"31/12/2010",19.66,2.829,,,,,,191.2557002,6.986,TRUE
29,"31/12/2010",28.49,3.177,,,,,,132.8150323,10.524,TRUE
45,"31/12/2010",29.67,3.179,,,,,,182.5714479,8.724,TRUE
41,"31/12/2010",25.19,2.829,,,,,,191.2557002,7.508,TRUE
30,"31/12/2010",47.19,2.943,,,,,,211.0647740,8.163,TRUE
42,"31/12/2010",49.67,3.148,,,,,,127.0876774,9.003,TRUE
38,"31/12/2010",45.64,3.148,,,,,,127.0876774,14.313,TRUE
3,"31/12/2010",53.20,2.943,,,,,,214.6986466,7.564,TRUE
40,"31/12/2010",19.29,3.177,,,,,,132.8150323,5.287,TRUE
32,"31/12/2010",27.70,2.829,,,,,,191.2557002,9.137,TRUE
34,"31/12/2010",34.11,2.955,,,,,,127.0876774,10.210,TRUE
26,"31/12/2010",18.73,3.177,,,,,,132.8150323,8.149,TRUE
18,"31/12/2010",26.10,3.177,,,,,,132.8150323,9.331,TRUE
12,"31/12/2010",45.64,3.148,,,,,,127.0876774,14.313,TRUE
23,"31/12/2010",19.05,3.177,,,,,,132.8150323,5.287,TRUE
37,"31/12/2010",52.88,2.943,,,,,,210.1823980,8.476,TRUE
20,"31/12/2010",28.85,3.179,,,,,,204.6432267,7.484,TRUE
19,"31/12/2010",28.65,3.336,,,,,,132.8150323,8.067,TRUE
31,"31/12/2010",47.19,2.943,,,,,,211.0647740,8.163,TRUE
9,"31/12/2010",45.92,2.943,,,,,,214.9268131,6.560,TRUE
4,"31/12/2010",38.09,2.955,,,,,,127.0876774,7.127,TRUE
28,"31/12/2010",45.64,3.148,,,,,,127.0876774,14.313,TRUE
5,"31/12/2010",49.79,2.943,,,,,,211.9567142,6.768,TRUE
1,"31/12/2010",48.43,2.943,,,,,,211.4049321,7.838,TRUE
21,"31/12/2010",47.19,2.943,,,,,,211.0647740,8.163,TRUE
36,"31/12/2010",52.88,2.949,,,,,,210.1823980,8.476,TRUE
15,"31/12/2010",26.54,3.336,,,,,,132.8150323,8.067,TRUE
14,"31/12/2010",29.67,3.179,,,,,,182.5714479,8.724,TRUE
43,"31/12/2010",48.61,2.943,,,,,,203.4176843,10.210,TRUE
8,"31/12/2010",41.47,2.943,,,,,,214.7447295,6.433,TRUE
35,"31/12/2010",29.59,3.179,,,,,,136.6652650,8.763,TRUE
22,"31/12/2010",28.49,3.177,,,,,,136.6652650,8.572,TRUE
2,"31/12/2010",47.30,2.943,,,,,,211.0647740,8.163,TRUE
25,"31/12/2010",25.89,3.179,,,,,,204.6432267,7.484,TRUE
17,"31/12/2010",20.79,2.868,,,,,,127.0876774,6.885,TRUE
39,"31/12/2010",52.45,2.943,,,,,,210.1823980,8.476,TRUE
11,"31/12/2010",55.03,2.943,,,,,,214.6986466,7.564,TRUE
10,"31/12/2010",49.67,3.148,,,,,,127.0876774,9.003,TRUE
6,"07/01/2011",47.78,2.976,,,,,,212.9134266,6.858,FALSE
24,"07/01/2011",30.72,3.351,,,,,,132.8823226,8.252,FALSE
13,"07/01/2011",16.94,2.891,,,,,,127.1917742,7.470,FALSE
16,"07/01/2011",12.39,2.882,,,,,,191.3683815,6.614,FALSE
29,"07/01/2011",32.56,3.193,,,,,,132.8823226,10.256,FALSE
45,"07/01/2011",34.32,3.193,,,,,,182.5983058,8.549,FALSE
41,"07/01/2011",23.76,2.882,,,,,,191.3683815,7.241,FALSE
30,"07/01/2011",44.24,2.976,,,,,,211.0648881,8.028,FALSE
42,"07/01/2011",43.43,3.287,,,,,,127.1917742,8.744,FALSE
38,"07/01/2011",37.64,3.287,,,,,,127.1917742,14.021,FALSE
3,"07/01/2011",53.35,2.976,,,,,,214.6955104,7.551,FALSE
40,"07/01/2011",24.05,3.193,,,,,,132.8823226,5.114,FALSE
32,"07/01/2011",23.78,2.882,,,,,,191.3683815,8.818,FALSE
34,"07/01/2011",24.50,2.980,,,,,,127.1917742,10.398,FALSE
26,"07/01/2011",21.13,3.193,,,,,,132.8823226,7.907,FALSE
18,"07/01/2011",30.10,3.193,,,,,,132.8823226,9.131,FALSE
12,"07/01/2011",37.64,3.287,,,,,,127.1917742,14.021,FALSE
23,"07/01/2011",27.81,3.193,,,,,,132.8823226,5.114,FALSE
37,"07/01/2011",54.11,2.976,,,,,,210.1842358,8.395,FALSE
20,"07/01/2011",31.43,3.193,,,,,,204.6487803,7.343,FALSE
19,"07/01/2011",31.34,3.351,,,,,,132.8823226,7.771,FALSE
31,"07/01/2011",44.24,2.976,,,,,,211.0648881,8.028,FALSE
9,"07/01/2011",41.82,2.976,,,,,,214.9234729,6.416,FALSE
4,"07/01/2011",39.34,2.980,,,,,,127.1917742,6.510,FALSE
28,"07/01/2011",37.64,3.287,,,,,,127.1917742,14.021,FALSE
5,"07/01/2011",48.30,2.976,,,,,,211.9560305,6.634,FALSE
1,"07/01/2011",48.27,2.976,,,,,,211.4047419,7.742,FALSE
21,"07/01/2011",44.24,2.976,,,,,,211.0648881,8.028,FALSE
36,"07/01/2011",54.11,2.942,,,,,,210.1842358,8.395,FALSE
15,"07/01/2011",30.53,3.351,,,,,,132.8823226,7.771,FALSE
14,"07/01/2011",34.32,3.193,,,,,,182.5983058,8.549,FALSE
43,"07/01/2011",40.47,2.976,,,,,,203.4267005,10.398,FALSE
8,"07/01/2011",35.77,2.976,,,,,,214.7415521,6.262,FALSE
35,"07/01/2011",34.42,3.193,,,,,,136.7332569,8.549,FALSE
22,"07/01/2011",32.56,3.193,,,,,,136.7332569,8.458,FALSE
2,"07/01/2011",44.69,2.976,,,,,,211.0648881,8.028,FALSE
25,"07/01/2011",29.00,3.193,,,,,,204.6487803,7.343,FALSE
17,"07/01/2011",6.23,2.891,,,,,,127.1917742,6.866,FALSE
39,"07/01/2011",52.74,2.976,,,,,,210.1842358,8.395,FALSE
11,"07/01/2011",54.43,2.976,,,,,,214.6955104,7.551,FALSE
10,"07/01/2011",43.43,3.287,,,,,,127.1917742,8.744,FALSE
6,"14/01/2011",38.37,2.983,,,,,,212.9655882,6.858,FALSE
24,"14/01/2011",22.41,3.367,,,,,,132.9510645,8.252,FALSE
13,"14/01/2011",20.60,2.903,,,,,,127.3009355,7.470,FALSE
16,"14/01/2011",17.46,2.911,,,,,,191.4784939,6.614,FALSE
29,"14/01/2011",24.76,3.215,,,,,,132.9510645,10.256,FALSE
45,"14/01/2011",24.78,3.205,,,,,,182.6585782,8.549,FALSE
41,"14/01/2011",22.44,2.911,,,,,,191.4784939,7.241,FALSE
30,"14/01/2011",34.14,2.983,,,,,,211.1176713,8.028,FALSE
42,"14/01/2011",49.98,3.312,,,,,,127.3009355,8.744,FALSE
38,"14/01/2011",43.15,3.312,,,,,,127.3009355,14.021,FALSE
3,"14/01/2011",44.76,2.983,,,,,,214.7470729,7.551,FALSE
40,"14/01/2011",18.55,3.215,,,,,,132.9510645,5.114,FALSE
32,"14/01/2011",21.69,2.911,,,,,,191.4784939,8.818,FALSE
34,"14/01/2011",30.75,2.992,,,,,,127.3009355,10.398,FALSE
26,"14/01/2011",16.70,3.215,,,,,,132.9510645,7.907,FALSE
18,"14/01/2011",22.69,3.215,,,,,,132.9510645,9.131,FALSE
12,"14/01/2011",43.15,3.312,,,,,,127.3009355,14.021,FALSE
23,"14/01/2011",18.20,3.215,,,,,,132.9510645,5.114,FALSE
37,"14/01/2011",42.87,2.983,,,,,,210.2379731,8.395,FALSE
20,"14/01/2011",20.39,3.205,,,,,,204.7026042,7.343,FALSE
19,"14/01/2011",21.68,3.367,,,,,,132.9510645,7.771,FALSE
31,"14/01/2011",34.14,2.983,,,,,,211.1176713,8.028,FALSE
