COMMENT_ID,CUSTOMER_ID,COMMENT_DT,CHANNEL_TYPE,CHANNEL_ID,COMMENT_TEXT
T00009030,123325,2018-03-29 12:44:00.000,C,C0000506577,Sample comment
T00009031,107903,2018-03-29 14:08:00.000,W,W0000203269,Sample comment
T00009032,171943,2018-03-29 14:08:00.000,W,W0000203270,Sample comment
T00009033,102000,2018-03-29 14:26:00.000,C,C0000505556,Sample comment
T00009034,69980,2018-03-29 14:26:00.000,C,C0000503981,Sample comment
T00009035,134020,2018-03-29 14:26:00.000,C,C0000506875,Sample comment
T00009036,1100099,2018-03-29 15:07:00.000,C,C0000507830,Sample comment
T00009037,97943,2018-03-29 15:07:00.000,C,C0000505370,Sample comment
T00009038,171550,2018-03-29 16:04:00.000,W,W0000203290,Sample comment
T00009039,107510,2018-03-29 16:04:00.000,W,W0000203289,Sample comment
T00009040,108699,2018-03-29 19:21:00.000,C,C0000505856,Sample comment
T00009041,69783,2018-03-29 22:24:00.000,W,W0000203306,Sample comment
T00009042,101803,2018-03-29 22:24:00.000,W,W0000203307,Sample comment
T00009043,110253,2018-03-29 22:37:00.000,W,W0000203312,Sample comment
T00009044,204313,2018-03-29 22:37:00.000,W,W0000203313,Sample comment
T00009045,108591,2018-03-29 23:49:00.000,W,W0000203314,Sample comment
T00009046,234622,2018-03-29 23:49:00.000,W,W0000203315,Sample comment
T00009047,108591,2018-03-29 23:58:00.000,C,C0000505850,Sample comment
T00009048,119798,2018-03-30 00:04:00.000,C,C0000506405,Sample comment
T00009049,151818,2018-03-30 00:04:00.000,C,C0000507020,Sample comment
T00009050,87778,2018-03-30 00:04:00.000,C,C0000504837,Sample comment
T00009051,183838,2018-03-30 00:11:00.000,W,W0000203322,Sample comment
T00009052,119798,2018-03-30 00:11:00.000,W,W0000203321,Sample comment
T00009053,87778,2018-03-30 00:11:00.000,W,W0000203319,Sample comment
T00009054,117647,2018-03-30 06:43:00.000,W,W0000203346,Sample comment
T00009055,211707,2018-03-30 06:43:00.000,W,W0000203347,Sample comment
T00009056,85627,2018-03-30 06:43:00.000,W,W0000203345,Sample comment
T00009057,111524,2018-03-30 08:03:00.000,W,W0000203360,Sample comment
T00009058,143544,2018-03-30 08:03:00.000,W,W0000203361,Sample comment
T00009059,111524,2018-03-30 08:06:00.000,C,C0000506019,Sample comment
T00009060,143544,2018-03-30 08:06:00.000,C,C0000506948,Sample comment
T00009061,89556,2018-03-30 09:24:00.000,C,C0000504918,Sample comment
T00009062,121576,2018-03-30 09:24:00.000,C,C0000506489,Sample comment
T00009063,92683,2018-03-30 09:34:00.000,W,W0000203380,Sample comment
T00009064,156723,2018-03-30 09:34:00.000,W,W0000203382,Sample comment
T00009065,124703,2018-03-30 09:34:00.000,W,W0000203381,Sample comment
T00009066,84244,2018-03-30 10:55:00.000,C,C0000504694,Sample comment
T00009067,116264,2018-03-30 10:55:00.000,C,C0000506268,Sample comment
T00009068,148284,2018-03-30 10:55:00.000,C,C0000506993,Sample comment
T00009069,188853,2018-03-30 12:20:00.000,W,W0000203400,Sample comment
T00009070,250844,2018-03-30 12:20:00.000,W,W0000203401,Sample comment
T00009071,124813,2018-03-30 12:20:00.000,W,W0000203399,Sample comment
T00009072,92793,2018-03-30 12:20:00.000,W,W0000203398,Sample comment
T00009073,113283,2018-03-30 14:42:00.000,C,C0000506107,Sample comment
T00009074,199824,2018-03-30 14:51:00.000,C,C0000507366,Sample comment
T00009075,105764,2018-03-30 14:51:00.000,C,C0000505715,Sample comment
T00009076,73744,2018-03-30 14:51:00.000,C,C0000504151,Sample comment
T00009077,200390,2018-03-30 14:59:00.000,W,W0000203433,Sample comment
T00009078,106330,2018-03-30 14:59:00.000,W,W0000203432,Sample comment
T00009079,106330,2018-03-30 15:02:00.000,C,C0000505743,Sample comment
T00009080,114101,2018-03-30 15:13:00.000,W,W0000203438,Sample comment
T00009081,234257,2018-03-30 15:23:00.000,W,W0000203442,Sample comment
T00009082,108226,2018-03-30 15:23:00.000,W,W0000203441,Sample comment
T00009083,122537,2018-03-30 15:42:00.000,W,W0000203449,Sample comment
T00009084,90517,2018-03-30 15:42:00.000,W,W0000203448,Sample comment
T00009085,122537,2018-03-30 15:44:00.000,C,C0000506532,Sample comment
T00009086,154557,2018-03-30 15:44:00.000,C,C0000507039,Sample comment
T00009087,90517,2018-03-30 15:44:00.000,C,C0000504961,Sample comment
T00009088,127585,2018-03-30 18:08:00.000,C,C0000506811,Sample comment
T00009089,95565,2018-03-30 18:08:00.000,C,C0000505240,Sample comment
T00009090,127585,2018-03-30 18:09:00.000,W,W0000203465,Sample comment
T00009091,95565,2018-03-30 18:09:00.000,W,W0000203464,Sample comment
T00009092,126297,2018-03-30 19:15:00.000,C,C0000506745,Sample comment
T00009093,94277,2018-03-30 19:15:00.000,C,C0000505180,Sample comment
T00009094,104137,2018-03-30 22:11:00.000,W,W0000203496,Sample comment
T00009095,72117,2018-03-30 22:11:00.000,W,W0000203495,Sample comment
T00009096,95738,2018-03-30 22:38:00.000,W,W0000203507,Sample comment
T00009097,191798,2018-03-30 22:38:00.000,W,W0000203509,Sample comment
T00009098,127758,2018-03-30 22:38:00.000,W,W0000203508,Sample comment
T00009099,110735,2018-03-30 23:44:00.000,C,C0000505957,Sample comment
T00009100,221845,2018-03-31 00:18:00.000,C,C0000507515,Sample comment
T00009101,127785,2018-03-31 00:18:00.000,C,C0000506819,Sample comment
T00009102,95765,2018-03-31 00:18:00.000,C,C0000505250,Sample comment
T00009103,253816,2018-03-31 00:18:00.000,C,C0000507743,Sample comment
T00009104,93342,2018-03-31 02:03:00.000,W,W0000203529,Sample comment
T00009105,125362,2018-03-31 02:03:00.000,W,W0000203530,Sample comment
T00009106,189402,2018-03-31 02:03:00.000,W,W0000203531,Sample comment
T00009107,219422,2018-03-31 02:03:00.000,W,W0000203532,Sample comment
T00009108,64754,2018-03-31 04:24:00.000,C,C0000503709,Sample comment
T00009109,96774,2018-03-31 04:24:00.000,C,C0000505304,Sample comment
T00009110,110253,2018-03-31 05:45:00.000,C,C0000505932,Sample comment
T00009111,236284,2018-03-31 05:45:00.000,C,C0000507628,Sample comment
T00009112,112630,2018-03-31 06:19:00.000,C,C0000506079,Sample comment
T00009113,115380,2018-03-31 06:53:00.000,W,W0000203550,Sample comment
T00009114,147400,2018-03-31 06:53:00.000,W,W0000203551,Sample comment
T00009115,1100049,2018-03-31 06:53:00.000,W,W0000203552,Sample comment
T00009116,103793,2018-03-31 08:33:00.000,C,C0000505627,Sample comment
T00009117,71773,2018-03-31 08:33:00.000,C,C0000504054,Sample comment
T00009118,103793,2018-03-31 08:34:00.000,W,W0000203569,Sample comment
T00009119,71773,2018-03-31 08:34:00.000,W,W0000203568,Sample comment
T00009120,66420,2018-03-31 09:28:00.000,C,C0000503816,Sample comment
T00009121,162480,2018-03-31 09:28:00.000,C,C0000507101,Sample comment
T00009122,98440,2018-03-31 09:28:00.000,C,C0000505400,Sample comment
T00009123,113064,2018-03-31 10:05:00.000,W,W0000203579,Sample comment
T00009124,177104,2018-03-31 10:05:00.000,W,W0000203580,Sample comment
T00009125,111087,2018-03-31 10:05:00.000,C,C0000505976,Sample comment
T00009126,175127,2018-03-31 10:05:00.000,C,C0000507186,Sample comment
T00009127,64267,2018-03-31 14:25:00.000,C,C0000503685,Sample comment
T00009128,96287,2018-03-31 14:25:00.000,C,C0000505278,Sample comment
T00009129,222318,2018-03-31 14:25:00.000,C,C0000507520,Sample comment
T00009130,160327,2018-03-31 14:25:00.000,C,C0000507081,Sample comment
T00009131,89044,2018-03-31 15:18:00.000,C,C0000504894,Sample comment
T00009132,153084,2018-03-31 15:18:00.000,C,C0000507028,Sample comment
T00009133,215124,2018-03-31 15:18:00.000,C,C0000507462,Sample comment
T00009134,121064,2018-03-31 15:18:00.000,C,C0000506466,Sample comment
T00009135,114101,2018-03-31 16:26:00.000,C,C0000506153,Sample comment
T00009136,92755,2018-03-31 17:41:00.000,C,C0000505088,Sample comment
T00009137,124775,2018-03-31 17:41:00.000,C,C0000506655,Sample comment
T00009138,69999,2018-03-31 19:54:00.000,C,C0000503983,Sample comment
T00009139,102019,2018-03-31 19:54:00.000,C,C0000505557,Sample comment
T00009140,166059,2018-03-31 19:54:00.000,C,C0000507124,Sample comment
T00009141,115675,2018-03-31 21:43:00.000,C,C0000506234,Sample comment
T00009142,209735,2018-03-31 21:43:00.000,C,C0000507436,Sample comment
T00009143,1100068,2018-03-31 21:43:00.000,C,C0000507796,Sample comment
T00009144,1100065,2018-03-31 22:50:00.000,C,C0000507793,Sample comment
T00009145,114875,2018-03-31 22:50:00.000,C,C0000506196,Sample comment
T00009146,92683,2018-03-31 23:01:00.000,C,C0000505086,Sample comment
T00009147,188743,2018-03-31 23:01:00.000,C,C0000507272,Sample comment
T00009148,124703,2018-03-31 23:01:00.000,C,C0000506653,Sample comment
T00009149,156723,2018-03-31 23:01:00.000,C,C0000507061,Sample comment
T00009150,123014,2018-03-31 23:11:00.000,C,C0000506551,Sample comment
T00009151,90994,2018-03-31 23:11:00.000,C,C0000504985,Sample comment
T00009152,234257,2018-04-01 03:30:00.000,C,C0000507610,Sample comment
T00009153,108226,2018-04-01 03:30:00.000,C,C0000505830,Sample comment
T00009154,116408,2018-04-01 04:12:00.000,C,C0000506274,Sample comment
T00009155,84388,2018-04-01 04:12:00.000,C,C0000504705,Sample comment
T00009156,180448,2018-04-01 04:12:00.000,C,C0000507225,Sample comment
T00009157,125246,2018-04-01 05:40:00.000,W,W0000203729,Sample comment
T00009158,93226,2018-04-01 05:40:00.000,W,W0000203728,Sample comment
T00009159,108337,2018-04-01 05:53:00.000,W,W0000203730,Sample comment
T00009160,95765,2018-04-01 06:20:00.000,W,W0000203738,Sample comment
T00009161,127785,2018-04-01 06:20:00.000,W,W0000203739,Sample comment
T00009162,95938,2018-04-01 06:37:00.000,C,C0000505254,Sample comment
T00009163,191998,2018-04-01 06:37:00.000,C,C0000507314,Sample comment
T00009164,222018,2018-04-01 06:37:00.000,C,C0000507516,Sample comment
T00009165,159978,2018-04-01 06:37:00.000,C,C0000507079,Sample comment
T00009166,127958,2018-04-01 06:37:00.000,C,C0000506821,Sample comment
T00009167,70089,2018-04-01 07:47:00.000,W,W0000203747,Sample comment
T00009168,228140,2018-04-01 07:47:00.000,W,W0000203749,Sample comment
T00009169,102109,2018-04-01 07:47:00.000,W,W0000203748,Sample comment
T00009170,113064,2018-04-01 11:53:00.000,C,C0000506095,Sample comment
T00009171,147400,2018-04-01 11:54:00.000,C,C0000506984,Sample comment
T00009172,115380,2018-04-01 11:54:00.000,C,C0000506220,Sample comment
T00009173,1100049,2018-04-01 11:54:00.000,C,C0000507771,Sample comment
T00009174,112630,2018-04-01 12:25:00.000,W,W0000203781,Sample comment
T00009175,251393,2018-04-01 13:08:00.000,C,C0000507724,Sample comment
T00009176,125362,2018-04-01 13:08:00.000,C,C0000506682,Sample comment
T00009177,93342,2018-04-01 13:08:00.000,C,C0000505115,Sample comment
T00009178,123199,2018-04-01 13:15:00.000,W,W0000203805,Sample comment
T00009179,91179,2018-04-01 13:15:00.000,W,W0000203804,Sample comment
T00009180,173267,2018-04-01 15:32:00.000,C,C0000507171,Sample comment
T00009181,203287,2018-04-01 15:32:00.000,C,C0000507395,Sample comment
T00009182,109227,2018-04-01 15:32:00.000,C,C0000505895,Sample comment
T00009183,98440,2018-04-01 15:35:00.000,W,W0000203819,Sample comment
T00009184,66420,2018-04-01 15:35:00.000,W,W0000203818,Sample comment
T00009185,163732,2018-04-01 16:34:00.000,W,W0000203838,Sample comment
T00009186,67672,2018-04-01 16:34:00.000,W,W0000203834,Sample comment
T00009187,99692,2018-04-01 16:34:00.000,W,W0000203836,Sample comment
T00009188,193752,2018-04-01 16:34:00.000,W,W0000203839,Sample comment
T00009189,67672,2018-04-01 16:37:00.000,C,C0000503857,Sample comment
T00009190,99692,2018-04-01 16:37:00.000,C,C0000505438,Sample comment
T00009191,102810,2018-04-01 17:30:00.000,C,C0000505590,Sample comment
T00009192,70790,2018-04-01 17:30:00.000,C,C0000504018,Sample comment
T00009193,228841,2018-04-01 17:36:00.000,W,W0000203855,Sample comment
T00009194,102810,2018-04-01 17:36:00.000,W,W0000203854,Sample comment
T00009195,70790,2018-04-01 17:36:00.000,W,W0000203853,Sample comment
T00009196,89044,2018-04-01 17:59:00.000,W,W0000203861,Sample comment
T00009197,121064,2018-04-01 17:59:00.000,W,W0000203862,Sample comment
T00009198,100617,2018-04-01 19:46:00.000,C,C0000505484,Sample comment
T00009199,68597,2018-04-01 19:46:00.000,C,C0000503910,Sample comment
T00009200,242197,2018-04-02 01:46:00.000,C,C0000507668,Sample comment
T00009201,84146,2018-04-02 01:46:00.000,C,C0000504689,Sample comment
T00009202,210226,2018-04-02 01:46:00.000,C,C0000507437,Sample comment
T00009203,148186,2018-04-02 01:46:00.000,C,C0000506991,Sample comment
T00009204,116166,2018-04-02 01:46:00.000,C,C0000506264,Sample comment
T00009205,116166,2018-04-02 01:48:00.000,W,W0000203904,Sample comment
T00009206,84146,2018-04-02 01:48:00.000,W,W0000203903,Sample comment
T00009207,180206,2018-04-02 01:48:00.000,W,W0000203906,Sample comment
T00009208,148186,2018-04-02 01:48:00.000,W,W0000203905,Sample comment
T00009209,68900,2018-04-02 02:11:00.000,W,W0000203922,Sample comment
T00009210,100920,2018-04-02 02:11:00.000,W,W0000203923,Sample comment
T00009211,164960,2018-04-02 02:11:00.000,W,W0000203924,Sample comment
T00009212,86279,2018-04-02 04:49:00.000,W,W0000203929,Sample comment
T00009213,118299,2018-04-02 04:49:00.000,W,W0000203930,Sample comment
T00009214,244330,2018-04-02 04:49:00.000,W,W0000203931,Sample comment
T00009215,99909,2018-04-02 04:50:00.000,C,C0000505448,Sample comment
T00009216,225940,2018-04-02 04:50:00.000,C,C0000507548,Sample comment
T00009217,67889,2018-04-02 04:50:00.000,C,C0000503870,Sample comment
T00009218,104485,2018-04-02 11:36:00.000,W,W0000203998,Sample comment
T00009219,72465,2018-04-02 11:36:00.000,W,W0000203997,Sample comment
T00009220,64754,2018-04-02 12:38:00.000,W,W0000204014,Sample comment
T00009221,222805,2018-04-02 12:38:00.000,W,W0000204016,Sample comment
T00009222,96774,2018-04-02 12:38:00.000,W,W0000204015,Sample comment
T00009223,253989,2018-04-02 12:44:00.000,W,W0000204026,Sample comment
T00009224,127958,2018-04-02 12:44:00.000,W,W0000204025,Sample comment
T00009225,95938,2018-04-02 12:44:00.000,W,W0000204024,Sample comment
T00009226,106253,2018-04-02 12:56:00.000,W,W0000204038,Sample comment
T00009227,200313,2018-04-02 12:56:00.000,W,W0000204039,Sample comment
T00009228,93427,2018-04-02 13:16:00.000,C,C0000505121,Sample comment
T00009229,125447,2018-04-02 13:16:00.000,C,C0000506686,Sample comment
T00009230,113207,2018-04-02 13:36:00.000,W,W0000204048,Sample comment
T00009231,207267,2018-04-02 13:36:00.000,W,W0000204049,Sample comment
T00009232,107292,2018-04-02 15:46:00.000,C,C0000505782,Sample comment
T00009233,233323,2018-04-02 15:46:00.000,C,C0000507602,Sample comment
T00009234,186052,2018-04-02 16:26:00.000,W,W0000204060,Sample comment
T00009235,122012,2018-04-02 16:26:00.000,W,W0000204059,Sample comment
T00009236,89992,2018-04-02 16:26:00.000,W,W0000204058,Sample comment
T00009237,122012,2018-04-02 16:35:00.000,C,C0000506508,Sample comment
T00009238,89992,2018-04-02 16:35:00.000,C,C0000504937,Sample comment
T00009239,216072,2018-04-02 16:35:00.000,C,C0000507467,Sample comment
T00009240,154032,2018-04-02 16:35:00.000,C,C0000507034,Sample comment
T00009241,100428,2018-04-02 17:01:00.000,W,W0000204074,Sample comment
T00009242,68408,2018-04-02 17:01:00.000,W,W0000204073,Sample comment
T00009243,91892,2018-04-02 17:12:00.000,C,C0000505048,Sample comment
T00009244,123912,2018-04-02 17:12:00.000,C,C0000506617,Sample comment
T00009245,91892,2018-04-02 17:14:00.000,W,W0000204082,Sample comment
T00009246,123912,2018-04-02 17:14:00.000,W,W0000204083,Sample comment
T00009247,72006,2018-04-02 19:12:00.000,W,W0000204088,Sample comment
T00009248,198086,2018-04-02 19:12:00.000,W,W0000204090,Sample comment
T00009249,104026,2018-04-02 19:12:00.000,W,W0000204089,Sample comment
T00009250,113250,2018-04-02 20:01:00.000,W,W0000204091,Sample comment
T00009251,217683,2018-04-02 20:46:00.000,W,W0000204103,Sample comment
T00009252,155643,2018-04-02 20:46:00.000,W,W0000204102,Sample comment
T00009253,91603,2018-04-02 20:46:00.000,W,W0000204100,Sample comment
T00009254,123623,2018-04-02 20:46:00.000,W,W0000204101,Sample comment
T00009255,112670,2018-04-02 21:55:00.000,C,C0000506081,Sample comment
T00009256,111648,2018-04-02 22:25:00.000,C,C0000506038,Sample comment
T00009257,175688,2018-04-02 22:25:00.000,C,C0000507193,Sample comment
T00009258,237679,2018-04-02 22:25:00.000,C,C0000507640,Sample comment
T00009259,108283,2018-04-02 23:20:00.000,C,C0000505834,Sample comment
T00009260,202343,2018-04-02 23:20:00.000,C,C0000507389,Sample comment
T00009261,109227,2018-04-03 00:05:00.000,W,W0000204132,Sample comment
T00009262,109121,2018-04-03 00:25:00.000,W,W0000204134,Sample comment
T00009263,107793,2018-04-03 01:52:00.000,W,W0000204143,Sample comment
T00009264,95276,2018-04-03 02:52:00.000,W,W0000204167,Sample comment
T00009265,159316,2018-04-03 02:52:00.000,W,W0000204169,Sample comment
T00009266,127296,2018-04-03 02:52:00.000,W,W0000204168,Sample comment
T00009267,136758,2018-04-03 06:07:00.000,W,W0000204177,Sample comment
T00009268,198798,2018-04-03 06:07:00.000,W,W0000204178,Sample comment
T00009269,72718,2018-04-03 06:07:00.000,W,W0000204175,Sample comment
T00009270,230769,2018-04-03 06:07:00.000,W,W0000204179,Sample comment
T00009271,104738,2018-04-03 06:07:00.000,W,W0000204176,Sample comment
T00009272,68569,2018-04-03 06:16:00.000,W,W0000204184,Sample comment
T00009273,226620,2018-04-03 06:16:00.000,W,W0000204186,Sample comment
T00009274,100589,2018-04-03 06:16:00.000,W,W0000204185,Sample comment
T00009275,68569,2018-04-03 06:26:00.000,C,C0000503909,Sample comment
T00009276,164629,2018-04-03 06:26:00.000,C,C0000507112,Sample comment
T00009277,132609,2018-04-03 06:26:00.000,C,C0000506871,Sample comment
T00009278,100589,2018-04-03 06:26:00.000,C,C0000505482,Sample comment
T00009279,68229,2018-04-03 07:53:00.000,W,W0000204210,Sample comment
T00009280,100249,2018-04-03 07:53:00.000,W,W0000204211,Sample comment
T00009281,194309,2018-04-03 07:53:00.000,W,W0000204212,Sample comment
T00009282,150319,2018-04-03 08:33:00.000,C,C0000507006,Sample comment
T00009283,118299,2018-04-03 08:33:00.000,C,C0000506348,Sample comment
T00009284,86279,2018-04-03 08:33:00.000,C,C0000504787,Sample comment
T00009285,182339,2018-04-03 08:33:00.000,C,C0000507232,Sample comment
T00009286,212359,2018-04-03 08:33:00.000,C,C0000507450,Sample comment
T00009287,97906,2018-04-03 08:34:00.000,C,C0000505367,Sample comment
T00009288,236014,2018-04-03 13:08:00.000,W,W0000204235,Sample comment
T00009289,109983,2018-04-03 13:08:00.000,W,W0000204234,Sample comment
T00009290,96009,2018-04-03 13:47:00.000,W,W0000204237,Sample comment
