Policy_id,Customer_id,Policy_State,Policy_Premium_Amt,auto_make,auto_model,Policy_start_date,Policy_end_date
293799,6792273,OH  ,1490,Volkswagen,Passat,1999-10-17,2000-10-17
824733,5941399,IL  ,1361,Nissan,Ultima,2024-10-24,9999-12-31
795691,5683513,IL  ,1448,BMW,X6,2005-04-24,2006-04-24
235220,6100313,IL  ,1402,Nissan,Pathfinder,2015-11-01,2020-11-01
424363,1744420,OH  ,1332,Chevrolet,Silverado,2003-11-24,2004-11-24
356773,4062527,IL  ,1156,BMW,X6,2016-09-11,2021-09-11
427489,7101002,OH  ,1670,Toyota,Corolla,1994-07-08,1995-07-08
491397,2279287,IL  ,1412,Saab,95,1993-01-03,1994-01-03
469874,3311113,IL  ,1239,Saab,92x,2017-09-17,2022-09-17
963761,2974235,OH  ,1459,Accura,TL,1991-04-13,1992-04-13
419954,8290757,IL  ,806,Dodge,RAM,1993-12-07,1994-12-07
636555,8294620,IL  ,1365,Saab,92x,2012-01-25,2013-01-25
291902,4942462,IL  ,1115,Dodge,Neon,2013-11-06,2014-11-06
200827,5501665,OH  ,1097,Saab,93,1997-02-28,1998-02-28
218456,2268455,IL  ,1575,Toyota,Camry,2002-07-16,2003-07-16
281393,6942507,IL  ,813,Jeep,Grand Cherokee,1999-01-16,2000-01-16
912665,2341076,IL  ,1183,Ford,F150,2015-05-28,9999-12-31
900633,5467229,IN  ,1740,Dodge,RAM,2006-08-05,2007-08-05
485818,5265555,IN  ,1411,Accura,MDX,2010-10-07,2011-10-07
217943,3480281,OH  ,897,Suburu,Impreza,1996-01-16,1997-01-16
100809,5717373,IL  ,1559,Saab,95,2013-08-24,2018-08-24
505316,1986272,IN  ,1221,Audi,A5,2002-06-30,2003-06-30
248472,6204642,IL  ,1321,Chevrolet,Malibu,2019-04-06,9999-12-31
162004,6986422,IL  ,903,Toyota,Highlander,1995-09-19,1996-09-19
892879,6348695,IN  ,1181,Accura,MDX,1993-04-19,1994-04-19
735844,6042232,IN  ,1533,Ford,Escape,2009-11-08,2010-11-08
950547,4868538,OH  ,961,Chevrolet,Malibu,2009-10-27,2010-10-27
171152,5703051,IL  ,914,Honda,Accord,2022-02-28,9999-12-31
219028,2488328,OH  ,1311,Ford,F150,1991-07-18,1992-07-18
218461,1295639,IL  ,1625,Toyota,Camry,2003-01-16,2004-01-16
787356,7544777,IL  ,1780,Saab,95,2013-10-28,2014-10-28
461962,5538534,IL  ,914,Saab,93,2013-12-25,2014-12-25
714346,4335767,OH  ,1119,Volkswagen,Passat,1991-10-05,1992-10-05
689906,1717626,IN  ,1448,Audi,A5,1992-10-28,1993-10-28
757644,5651228,IN  ,988,Dodge,RAM,1998-01-29,1999-01-29
367455,6914350,IL  ,1583,Accura,RSX,2014-06-06,2015-06-06
674570,7661804,OH  ,1235,Volkswagen,Passat,2001-12-08,2002-12-08
180008,6143485,IL  ,1487,BMW,M5,2020-07-16,9999-12-31
365364,5573824,IL  ,978,Chevrolet,Silverado,2002-12-28,2003-12-28
924323,4578802,IL  ,1287,Audi,A5,2021-01-27,9999-12-31
337163,3522702,OH  ,995,Ford,Escape,1991-10-08,1992-10-08
854026,2781353,OH  ,1253,Honda,Accord,2010-10-29,2011-10-29
354455,4335866,IN  ,1416,Honda,CRV,2007-04-19,2008-04-19
164988,7162348,IL  ,1390,Suburu,Legacy,2019-12-23,2024-12-23
925128,7618275,IL  ,1509,Accura,MDX,2020-08-30,9999-12-31
976645,8652495,IL  ,1047,Ford,Fusion,2010-02-28,2011-02-28
340619,3002008,IL  ,1262,Ford,Fusion,1997-12-01,1998-12-01
758745,1457655,IL  ,1146,BMW,M5,1998-02-04,1999-02-04
927205,1826110,IL  ,1039,Chevrolet,Tahoe,2011-12-16,2012-12-16
425631,3625023,IL  ,1163,Audi,A5,2014-07-05,2015-07-05
953334,5304858,IN  ,1178,Volkswagen,Jetta,2005-12-03,2006-12-03
398102,8454636,IL  ,1097,Dodge,Neon,1997-10-24,1998-10-24
531645,6447504,OH  ,1014,BMW,3 Series,2001-10-21,2002-10-21
465070,7982271,IN  ,1324,Chevrolet,Silverado,2007-06-24,2008-06-24
682759,1159024,IL  ,1448,Suburu,Forrestor,1996-04-09,1997-04-09
824728,4723450,IL  ,1311,Nissan,Ultima,2024-04-24,9999-12-31
231132,4586289,IL  ,1223,Accura,TL,1996-02-29,1997-02-28
322614,2264506,OH  ,1280,Accura,MDX,2008-01-05,2009-01-05
769602,7540336,IL  ,1156,Jeep,Wrangler,2004-12-19,2005-12-19
987529,1529583,IL  ,1431,BMW,M5,2015-05-13,2016-05-13
439828,3769132,OH  ,1257,Suburu,Legacy,2006-09-07,2007-09-07
939910,2126282,OH  ,1545,Chevrolet,Malibu,2014-04-30,2015-04-30
976971,3167310,OH  ,1734,Accura,MDX,2002-04-19,2003-04-19
515217,1763863,IL  ,1366,BMW,X6,2011-06-18,2016-06-18
509928,4930217,OH  ,1279,Audi,A3,1995-07-25,1996-07-25
154285,7615572,IL  ,1497,Dodge,Neon,1993-07-29,1994-07-29
116700,2318700,OH  ,1425,Ford,Fusion,2001-02-02,2002-02-02
235220,6100313,IL  ,1402,Nissan,Pathfinder,2015-11-01,2020-11-01
714743,2590441,IL  ,841,Mercedes,C300,1998-09-21,1999-09-21
356773,4062527,IL  ,1206,BMW,X6,2021-09-11,9999-12-31
216738,5104443,IN  ,1185,Accura,TL,2014-08-05,2015-08-05
290167,2059448,IN  ,1727,Volkswagen,Jetta,1994-09-12,1995-09-12
469874,3311113,IL  ,1289,Saab,92x,2022-09-17,9999-12-31
776950,3071366,IL  ,1060,Suburu,Impreza,2005-04-11,2006-04-11
476928,5925392,IL  ,1269,Nissan,Pathfinder,2005-03-19,2006-03-19
636555,8294620,IL  ,1365,Saab,92x,2012-01-25,2013-01-25
291902,4942462,IL  ,1165,Dodge,Neon,2014-11-06,2019-11-06
593466,2022809,OH  ,1064,Mercedes,E400,2006-11-21,2007-11-21
439849,6456034,IL  ,1593,Audi,A3,2014-12-11,2015-12-11
717392,2201676,IL  ,1040,BMW,X5,1996-08-20,1997-08-20
912665,2341076,IL  ,1233,Ford,F150,2020-05-28,9999-12-31
818167,3267970,IN  ,653,BMW,X5,2011-08-25,2012-08-25
550127,2932780,IN  ,1248,Chevrolet,Malibu,2007-07-04,2008-07-04
100809,5717373,IL  ,1559,Saab,95,2013-08-24,2018-08-24
492224,4959444,IN  ,1175,Dodge,Neon,2005-12-09,2006-12-09
248472,6204642,IL  ,1321,Chevrolet,Malibu,2019-04-06,9999-12-31
143038,1165583,OH  ,795,Ford,F150,2014-09-17,2015-09-17
599031,8592577,IN  ,1558,Saab,93,1991-10-29,1992-10-29
261320,1739345,OH  ,1362,Toyota,Camry,2013-10-10,2014-10-10
433668,2675527,IN  ,1406,Toyota,Camry,1997-06-21,1998-06-21
753849,3362053,IN  ,1062,Mercedes,ML350,2000-01-22,2001-01-22
238417,4175264,IL  ,1344,Dodge,Neon,1993-11-18,1994-11-18
740024,5402757,OH  ,1198,Saab,95,2009-12-17,2010-12-17
787356,7544777,IL  ,1830,Saab,95,2014-10-28,2019-10-28
461962,5538534,IL  ,914,Saab,93,2013-12-25,2014-12-25
442499,4253819,IN  ,1830,Ford,F150,2002-12-06,2003-12-06
629668,2546497,IL  ,1103,Toyota,Corolla,2002-07-21,2003-07-21
367455,6914350,IL  ,1583,Accura,RSX,2014-06-06,2015-06-06
180008,6143485,IL  ,1487,BMW,M5,2020-07-16,9999-12-31
657050,4365245,OH  ,945,Chevrolet,Malibu,1996-06-04,1997-06-04
924323,4578802,IL  ,1337,Audi,A5,2026-01-27,9999-12-31
620855,8066213,IN  ,1123,Suburu,Forrestor,1990-04-29,1991-04-29
488724,8540585,IN  ,1463,Dodge,Neon,2004-11-29,2005-11-29
728605,2638272,IL  ,1092,Suburu,Forrestor,2003-02-15,2004-02-15
164988,7162348,IL  ,1390,Suburu,Legacy,2019-12-23,9999-12-31
925128,7618275,IL  ,1509,Accura,MDX,2020-08-30,9999-12-31
976645,8652495,IL  ,1097,Ford,Fusion,2011-02-28,2016-02-28
884185,8697050,IL  ,1193,Mercedes,E400,1996-02-19,1997-02-19
488469,3681330,OH  ,1057,Jeep,Wrangler,2007-04-01,2008-04-01
927205,1826110,IL  ,1039,Chevrolet,Tahoe,2011-12-16,2012-12-16
425631,3625023,IL  ,1163,Audi,A5,2014-07-05,2015-07-05
797641,8380940,IN  ,1024,Nissan,Pathfinder,1992-11-19,1993-11-19
994543,7964493,IL  ,1133,Jeep,Grand Cherokee,1992-05-01,1993-05-01
662088,2049165,OH  ,1212,Honda,Civic,2005-03-06,2006-03-06
713177,6667745,IL  ,1035,Chevrolet,Silverado,1997-04-23,1998-04-23
424862,2192939,OH  ,1411,BMW,M5,2002-10-16,2003-10-16
990493,5810507,IL  ,1415,Audi,A3,1991-01-13,1992-01-13
139877,3267192,IN  ,1270,Chevrolet,Silverado,2006-12-01,2007-12-01
976908,8572191,IL  ,900,BMW,3 Series,2012-12-31,2013-12-31
204294,3898934,IN  ,1342,Honda,Accord,1991-11-16,1992-11-16
987529,1529583,IL  ,1431,BMW,M5,2015-05-13,2016-05-13
113516,7233743,IL  ,1192,Ford,Fusion,1990-10-13,1991-10-13
979285,5270853,IL  ,1313,Volkswagen,Passat,2003-12-17,2004-12-17
951868,4910202,OH  ,1320,Jeep,Wrangler,1998-04-28,1999-04-28
515217,1763863,IL  ,1416,BMW,X6,2016-06-18,2021-06-18
908935,8306329,IL  ,1361,Suburu,Forrestor,2009-12-11,2010-12-11
926670,2177735,OH  ,1151,Chevrolet,Tahoe,1992-08-04,1993-08-04
798177,5777544,IL  ,873,Ford,F150,2006-03-04,2007-03-04
235220,6100313,IL  ,1452,Nissan,Pathfinder,2020-11-01,2025-11-01
990624,2319066,IN  ,1569,Volkswagen,Passat,1994-02-10,1995-02-10
361829,2108630,OH  ,1021,Dodge,RAM,1994-09-17,1995-09-17
519312,1897518,OH  ,1848,Suburu,Legacy,2008-10-28,2009-10-28
168156,6402740,OH  ,1331,Mercedes,C300,1995-10-24,1996-10-24
776955,4009660,IL  ,1110,Suburu,Impreza,2005-10-11,2006-10-11
740019,4748461,OH  ,1148,Saab,95,2009-06-17,2010-06-17
564654,7879902,OH  ,1004,Dodge,RAM,2003-07-16,2004-07-16
636555,8294620,IL  ,1415,Saab,92x,2013-01-25,2018-01-25
291902,4942462,IL  ,1165,Dodge,Neon,2014-11-06,2019-11-06
585329,3667316,OH  ,1601,Toyota,Corolla,2008-08-25,2009-08-25
439849,6456034,IL  ,1593,Audi,A3,2014-12-11,2015-12-11
432068,5473921,IL  ,1111,Suburu,Legacy,2007-03-09,2008-03-09
912665,2341076,IL  ,1233,Ford,F150,2020-05-28,9999-12-31
565162,3015010,IL  ,1096,Mercedes,C300,2003-04-06,2004-04-06
629918,6885259,IL  ,1278,Dodge,RAM,2005-10-14,2006-10-14
100809,5717373,IL  ,1609,Saab,95,2018-08-24,2023-08-24
599036,6959227,IN  ,1608,Saab,93,1992-04-29,1993-04-29
248472,6204642,IL  ,1371,Chevrolet,Malibu,2024-04-06,9999-12-31
804756,7334197,OH  ,888,Dodge,Neon,1998-03-11,1999-03-11
208298,5754232,OH  ,773,Mercedes,E400,1990-11-03,1991-11-03
368050,5039857,IL  ,1167,Volkswagen,Passat,2013-01-08,2014-01-08
485300,4103837,OH  ,1310,Jeep,Wrangler,2005-10-28,2006-10-28
533941,7513599,IN  ,1618,Chevrolet,Tahoe,1998-06-18,1999-06-18
280709,7751431,OH  ,1608,Saab,92x,1991-05-06,1992-05-06
787356,7544777,IL  ,1830,Saab,95,2014-10-28,2019-10-28
461962,5538534,IL  ,964,Saab,93,2014-12-25,2019-12-25
536057,7842933,OH  ,1268,Saab,95,2006-10-21,2007-10-21
193442,5577514,IL  ,1474,Saab,95,1996-08-05,1997-08-05
367455,6914350,IL  ,1633,Accura,RSX,2015-06-06,2020-06-06
180008,6143485,IL  ,1537,BMW,M5,2025-07-16,9999-12-31
674485,7066829,OH  ,671,Nissan,Maxima,1999-01-14,2000-01-14
954196,1063745,OH  ,1453,Honda,Accord,2010-08-17,2011-08-17
552623,5025210,IN  ,1019,Chevrolet,Malibu,1993-07-22,1994-07-22
477182,5492660,IL  ,1276,Ford,Fusion,1991-02-15,1992-02-15
931625,7213638,IN  ,1366,Nissan,Maxima,2012-10-18,2013-10-18
164988,7162348,IL  ,1390,Suburu,Legacy,2019-12-23,9999-12-31
925128,7618275,IL  ,1559,Accura,MDX,2025-08-30,9999-12-31
976645,8652495,IL  ,1147,Ford,Fusion,2016-02-28,2021-02-28
183435,2505464,IN  ,1237,Suburu,Impreza,2002-12-25,2003-12-25
973551,2288009,OH  ,1543,Mercedes,E400,2007-09-14,2008-09-14
927205,1826110,IL  ,1089,Chevrolet,Tahoe,2012-12-16,2017-12-16
425631,3625023,IL  ,1213,Audi,A5,2015-07-05,2020-07-05
885794,8036671,IN  ,1443,Audi,A5,2009-01-21,2010-01-21
500384,1604731,IL  ,1241,Audi,A5,2013-12-18,2014-12-18
218114,3326565,IL  ,1211,Chevrolet,Malibu,2004-06-30,2005-06-30
285496,2408100,IL  ,972,Suburu,Forrestor,1994-05-27,1995-05-27
467846,4440042,IN  ,1124,Jeep,Wrangler,1995-04-11,1996-04-11
790447,4293422,OH  ,588,Mercedes,E400,2003-10-13,2004-10-13
493166,6098391,IN  ,820,Mercedes,ML350,1992-07-30,1993-07-30
976908,8572191,IL  ,900,BMW,3 Series,2012-12-31,2013-12-31
185124,7949622,IL  ,936,Audi,A5,2001-12-07,2002-12-07
987529,1529583,IL  ,1481,BMW,M5,2016-05-13,2021-05-13
804415,2809697,OH  ,1177,Suburu,Forrestor,1999-06-12,2000-06-12
264221,1292634,IL  ,1243,Toyota,Corolla,2014-07-28,2015-07-28
913469,3253593,IN  ,1391,Honda,Accord,2009-07-21,2010-07-21
515217,1763863,IL  ,1466,BMW,X6,2021-06-18,9999-12-31
235225,6136728,IL  ,1402,Nissan,Pathfinder,2015-05-01,2016-05-01
735312,2205539,IL  ,1582,Mercedes,ML350,2010-12-02,2011-12-02
439054,7919869,IN  ,1072,Audi,A3,2012-06-12,2013-06-12
235220,6100313,IL  ,1402,Nissan,Pathfinder,2015-11-01,9999-12-31
991480,7433566,IN  ,1373,Jeep,Wrangler,1992-12-09,1993-12-09
149467,2984862,OH  ,1601,Nissan,Ultima,2014-03-11,2015-03-11
326322,8072645,IL  ,433,Mercedes,E400,2007-02-10,2008-02-10
623037,1868653,IL  ,1111,BMW,3 Series,2007-09-11,2008-09-11
133894,8555070,OH  ,1491,Jeep,Grand Cherokee,2004-12-14,2005-12-14
447231,7215177,OH  ,1172,Accura,TL,1995-02-17,1996-02-17
935277,3492315,IL  ,1348,Toyota,Camry,2013-07-09,2014-07-09
636555,8294620,IL  ,1415,Saab,92x,2013-01-25,2018-01-25
291902,4942462,IL  ,1215,Dodge,Neon,2019-11-06,2024-11-06
458834,2163746,IN  ,1344,Nissan,Ultima,1997-01-06,1998-01-06
439849,6456034,IL  ,1643,Audi,A3,2015-12-11,2020-12-11
695122,2724456,IN  ,1084,Accura,TL,2001-12-10,2002-12-10
912665,2341076,IL  ,1283,Ford,F150,2025-05-28,9999-12-31
729539,5846412,IN  ,1266,Ford,F150,1992-03-30,1993-03-30
553570,3104318,IN  ,979,Mercedes,E400,1999-08-18,2000-08-18
100809,5717373,IL  ,1659,Saab,95,2023-08-24,9999-12-31
651953,4146901,IN  ,1404,Suburu,Forrestor,1995-03-28,1996-03-28
649805,1904387,OH  ,1057,Chevrolet,Silverado,2014-09-16,2015-09-16
714929,2275810,IL  ,1018,Honda,CRV,1994-11-25,1995-11-25
812994,4233283,IN  ,1228,Jeep,Wrangler,2004-09-06,2005-09-06
368050,5039857,IL  ,1167,Volkswagen,Passat,2013-01-08,2014-01-08
373935,1664059,IN  ,1335,Chevrolet,Silverado,2003-02-13,2004-02-13
288585,5485488,OH  ,1129,Volkswagen,Jetta,2013-05-22,2014-05-22
884370,4112341,IN  ,1473,Chevrolet,Malibu,1994-11-17,1995-11-17
787356,7544777,IL  ,1880,Saab,95,2019-10-28,2024-10-28
461962,5538534,IL  ,964,Saab,93,2014-12-25,2019-12-25
217899,8709724,IL  ,1389,Chevrolet,Malibu,1994-06-13,1995-06-13
389530,1358316,OH  ,1517,Toyota,Highlander,2013-01-10,2014-01-10
367455,6914350,IL  ,1633,Accura,RSX,2015-06-06,2020-06-06
842643,4810237,OH  ,1215,Saab,95,1997-11-20,1998-11-20
679375,1862144,IL  ,1368,Dodge,Neon,2000-02-15,2001-02-15
367600,2653438,IN  ,1357,Jeep,Wrangler,2006-08-03,2007-08-03
678849,7962289,OH  ,1332,Volkswagen,Passat,1992-02-22,1993-02-22
649082,3876031,IL  ,1922,Jeep,Wrangler,1996-01-19,1997-01-19
332892,8925859,IN  ,1194,Ford,Escape,2007-10-25,2008-10-25
164988,7162348,IL  ,1440,Suburu,Legacy,2024-12-23,9999-12-31
420815,4116700,IL  ,1124,Ford,F150,2000-11-15,2001-11-15
976645,8652495,IL  ,1197,Ford,Fusion,2021-02-28,9999-12-31
373731,2880114,IL  ,1226,BMW,3 Series,2012-12-24,2013-12-24
463732,1425339,OH  ,1125,Saab,95,1993-02-05,1994-02-05
927205,1826110,IL  ,1089,Chevrolet,Tahoe,2012-12-16,2017-12-16
425631,3625023,IL  ,1213,Audi,A5,2015-07-05,2020-07-05
607974,8319337,IL  ,1265,Mercedes,E400,2004-08-12,2005-08-12
500384,1604731,IL  ,1241,Audi,A5,2013-12-18,2014-12-18
482495,5201425,IL  ,1592,Jeep,Wrangler,1998-01-29,1999-01-29
912670,1347417,IL  ,1183,Ford,F150,2014-11-28,2015-11-28
253791,6003525,IL  ,1625,Ford,Fusion,2009-07-23,2010-07-23
108844,1586517,IL  ,1081,Toyota,Highlander,2007-12-05,2008-12-05
929306,5012313,IN  ,1093,Suburu,Impreza,2003-03-06,2004-03-06
976908,8572191,IL  ,950,BMW,3 Series,2013-12-31,2018-12-31
965768,6467030,IN  ,1302,Ford,Escape,2014-07-27,2015-07-27
987529,1529583,IL  ,1481,BMW,M5,2016-05-13,2021-05-13
797618,8073735,IN  ,1513,Saab,92x,1991-04-19,1992-04-19
264221,1292634,IL  ,1243,Toyota,Corolla,2014-07-28,2015-07-28
395572,5057876,IL  ,1401,Audi,A5,1999-03-30,2000-03-30
918037,4217801,OH  ,1390,Accura,MDX,2005-01-30,2006-01-30
235225,6136728,IL  ,1402,Nissan,Pathfinder,2015-05-01,2016-05-01
735312,2205539,IL  ,1632,Mercedes,ML350,2011-12-02,2016-12-02
824540,5006046,OH  ,1053,Accura,MDX,2008-03-13,2009-03-13
235220,6100313,IL  ,1452,Nissan,Pathfinder,2020-11-01,9999-12-31
345544,8951292,IN  ,1609,Accura,RSX,2013-01-24,2014-01-24
487361,7913897,IL  ,1363,Nissan,Maxima,2001-02-28,2002-02-28
336047,4850595,OH  ,1264,Suburu,Forrestor,2003-04-21,2004-04-21
620080,4501300,OH  ,1307,BMW,M5,2010-10-21,2011-10-21
726885,6314162,IN  ,1331,Honda,Civic,1995-02-08,1996-02-08
935277,3492315,IL  ,1348,Toyota,Camry,2013-07-09,2014-07-09
636555,8294620,IL  ,1465,Saab,92x,2018-01-25,2023-01-25
291902,4942462,IL  ,1215,Dodge,Neon,2019-11-06,9999-12-31
476839,1355976,IL  ,1726,Audi,A5,1990-08-09,1991-08-09
439849,6456034,IL  ,1643,Audi,A3,2015-12-11,2020-12-11
686821,1818351,OH  ,1376,Saab,93,2000-06-07,2001-06-07
832300,3527049,IN  ,709,Toyota,Corolla,2005-01-14,2006-01-14
577863,2582642,OH  ,1198,Honda,CRV,1991-03-16,1992-03-16
598554,7535602,IN  ,795,Nissan,Maxima,1990-02-14,1991-02-14
439660,3565717,OH  ,845,Audi,A5,2002-07-11,2003-07-11
420810,6570130,OH  ,1276,Chevrolet,Silverado,2007-08-11,2008-08-11
985924,4202313,OH  ,972,Ford,Escape,1998-10-28,1999-10-28
839889,6593857,IL  ,1743,Saab,93,1997-03-02,1998-03-02
684198,5972371,IL  ,1178,Suburu,Impreza,2012-12-20,2013-12-20
368050,5039857,IL  ,1217,Volkswagen,Passat,2014-01-08,2019-01-08
717049,2839467,OH  ,1703,Suburu,Impreza,2009-05-07,2010-05-07
547807,6953332,IL  ,1568,Saab,92x,2014-03-03,2015-03-03
594783,6151938,IL  ,1299,Honda,Civic,2011-12-30,2012-12-30
787356,7544777,IL  ,1880,Saab,95,2019-10-28,9999-12-31
461962,5538534,IL  ,1014,Saab,93,2019-12-25,2024-12-25
149606,2206971,IN  ,1282,Nissan,Pathfinder,2003-09-28,2004-09-28
284836,8429871,IN  ,1484,Saab,92x,2008-11-05,2009-11-05
367455,6914350,IL  ,1683,Accura,RSX,2020-06-06,2025-06-06
287489,4992583,IL  ,949,Mercedes,ML350,1994-02-03,1995-02-03
425636,6136627,IL  ,1213,Audi,A5,2015-01-05,2016-01-05
369781,1332115,IL  ,1166,Saab,93,2011-05-25,2012-05-25
149839,1907641,OH  ,1457,Toyota,Highlander,1990-09-21,1991-09-21
593471,3837393,OH  ,1114,Mercedes,E400,2007-05-21,2008-05-21
971343,7899426,OH  ,1620,Saab,95,2005-05-04,2006-05-04
396007,6279738,IN  ,1638,Chevrolet,Malibu,2007-09-04,2008-09-04
420815,6340062,OH  ,1326,Chevrolet,Silverado,2008-02-11,2009-02-11
378587,8040671,OH  ,1107,Mercedes,C300,1998-12-16,1999-12-16
373731,2880114,IL  ,1226,BMW,3 Series,2012-12-24,2013-12-24
527945,2929368,IN  ,1307,Audi,A3,1992-04-14,1993-04-14
927205,1826110,IL  ,1139,Chevrolet,Tahoe,2017-12-16,2022-12-16
425631,3625023,IL  ,1263,Audi,A5,2020-07-05,2025-07-05
277767,7514443,OH  ,1080,Nissan,Pathfinder,2010-06-28,2011-06-28
500384,1604731,IL  ,1291,Audi,A5,2014-12-18,2019-12-18
992150,7200565,IL  ,1125,Toyota,Highlander,2012-09-01,2013-09-01
912670,1347417,IL  ,1183,Ford,F150,2014-11-28,2015-11-28
540152,4515293,IL  ,1256,Saab,95,1991-01-27,1992-01-27
278096,7207171,OH  ,1377,Suburu,Legacy,2014-06-04,2015-06-04
808544,2539788,IL  ,1358,Suburu,Impreza,1991-02-05,1992-02-05
976908,8572191,IL  ,950,BMW,3 Series,2013-12-31,2018-12-31
526301,2727637,IL  ,1095,Ford,Escape,1994-02-03,1995-02-03
987529,1529583,IL  ,1531,BMW,M5,2021-05-13,2026-05-13
866805,4313892,OH  ,1082,Audi,A5,1995-12-13,1996-12-13
264221,1292634,IL  ,1293,Toyota,Corolla,2015-07-28,2020-07-28
958857,6558800,IN  ,1226,Accura,MDX,1992-01-15,1993-01-15
168265,5247672,OH  ,1218,Mercedes,E400,1991-09-01,1992-09-01
235225,6136728,IL  ,1452,Nissan,Pathfinder,2016-05-01,2021-05-01
735312,2205539,IL  ,1682,Mercedes,ML350,2016-12-02,2021-12-02
594722,1204973,OH  ,1102,Toyota,Highlander,1999-07-31,2000-07-31
235220,6100313,IL  ,1452,Nissan,Pathfinder,2020-11-01,9999-12-31
810194,7844609,OH  ,1125,Dodge,Neon,2000-02-29,2001-02-28
471943,5768975,IL  ,1437,Chevrolet,Silverado,2008-08-03,2009-08-03
180291,7206632,IL  ,1472,Nissan,Pathfinder,2009-08-08,2010-08-08
626808,7669212,OH  ,936,Toyota,Highlander,2012-10-26,2013-10-26
484200,4881592,OH  ,1340,Accura,MDX,1994-10-12,1995-10-12
935277,3492315,IL  ,1398,Toyota,Camry,2014-07-09,2019-07-09
636555,8294620,IL  ,1515,Saab,92x,2023-01-25,9999-12-31
291902,4942462,IL  ,1215,Dodge,Neon,2019-11-06,9999-12-31
979968,7941673,IN  ,1032,Honda,CRV,2009-12-03,2010-12-03
439849,6456034,IL  ,1693,Audi,A3,2020-12-11,2025-12-11
939905,2760321,OH  ,1495,Chevrolet,Malibu,2013-10-31,2014-10-31
356590,2003710,IN  ,1239,Audi,A5,2011-08-17,2012-08-17
776860,3345795,OH  ,1337,Dodge,RAM,2009-01-11,2010-01-11
641845,6265634,OH  ,1865,Volkswagen,Jetta,1995-03-30,1996-03-30
563878,8954312,IN  ,956,Saab,92x,2002-07-16,2003-07-16
485647,4207064,OH  ,1326,Saab,93,1991-02-25,1992-02-25
312940,6916767,IN  ,1056,Jeep,Grand Cherokee,2001-10-27,2002-10-27
684198,5972371,IL  ,1178,Suburu,Impreza,2012-12-20,2013-12-20
368050,5039857,IL  ,1217,Volkswagen,Passat,2014-01-08,2019-01-08
521592,4431786,IL  ,1354,Nissan,Pathfinder,2014-06-15,2015-06-15
547807,6953332,IL  ,1568,Saab,92x,2014-03-03,2015-03-03
594783,6151938,IL  ,1299,Honda,Civic,2011-12-30,2012-12-30
787356,7544777,IL  ,1880,Saab,95,2019-10-28,9999-12-31
461962,5538534,IL  ,1014,Saab,93,2019-12-25,9999-12-31
449263,8636113,IL  ,1479,Dodge,RAM,1992-03-20,1993-03-20
376884,5704520,IL  ,1456,Jeep,Wrangler,1992-01-11,1993-01-11
367455,6914350,IL  ,1633,Accura,RSX,2015-06-06,9999-12-31
180286,1335761,IL  ,1422,Nissan,Pathfinder,2009-02-08,2010-02-08
425636,6136627,IL  ,1213,Audi,A5,2015-01-05,2016-01-05
369781,1332115,IL  ,1166,Saab,93,2011-05-25,2012-05-25
938639,5236360,IL  ,1477,Dodge,Neon,1994-02-28,1995-02-28
349663,2027485,IN  ,1977,Honda,Civic,1994-12-07,1995-12-07
524841,4974381,IN  ,1132,Honda,CRV,2009-05-20,2010-05-20
159541,2678101,IL  ,1151,Nissan,Pathfinder,2013-08-04,2014-08-04
752509,5499262,IN  ,1105,BMW,X6,1997-11-15,1998-11-15
344485,2040816,OH  ,1532,Toyota,Camry,1990-08-18,1991-08-18
373731,2880114,IL  ,1276,BMW,3 Series,2013-12-24,2018-12-24
739447,2652576,IN  ,767,Suburu,Legacy,2014-12-10,2015-12-10
927205,1826110,IL  ,1189,Chevrolet,Tahoe,2022-12-16,9999-12-31
425631,3625023,IL  ,1213,Audi,A5,2015-07-05,9999-12-31
489618,5958632,IL  ,1524,Nissan,Pathfinder,2003-01-23,2004-01-23
500384,1604731,IL  ,1291,Audi,A5,2014-12-18,2019-12-18
992150,7200565,IL  ,1125,Toyota,Highlander,2012-09-01,2013-09-01
912670,1347417,IL  ,1233,Ford,F150,2015-11-28,2020-11-28
109392,1045555,OH  ,1280,Accura,TL,2006-07-12,2007-07-12
603632,5990522,OH  ,1285,Mercedes,ML350,2003-08-16,2004-08-16
115399,6902513,IN  ,1268,Dodge,RAM,1991-02-08,1992-02-08
976908,8572191,IL  ,1000,BMW,3 Series,2018-12-31,2023-12-31
348214,4581274,IN  ,1329,Ford,F150,1994-08-22,1995-08-22
987529,1529583,IL  ,1481,BMW,M5,2016-05-13,9999-12-31
250254,3245027,IN  ,1442,Toyota,Highlander,1992-05-28,1993-05-28
264221,1292634,IL  ,1293,Toyota,Corolla,2015-07-28,2020-07-28
920826,8505146,IN  ,1586,BMW,X5,2005-04-07,2006-04-07
362843,3426386,OH  ,1111,Toyota,Camry,2004-08-09,2005-08-09
235225,6136728,IL  ,1452,Nissan,Pathfinder,2016-05-01,2021-05-01
735312,2205539,IL  ,1732,Mercedes,ML350,2021-12-02,9999-12-31
852007,3807941,IL  ,1342,Dodge,Neon,2009-12-29,2010-12-29
235220,6100313,IL  ,1502,Nissan,Pathfinder,2025-11-01,9999-12-31
732174,1793733,OH  ,1913,Mercedes,C300,2001-05-05,2002-05-05
116650,6182552,OH  ,1305,Ford,F150,2004-12-30,2005-12-30
